0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.768206,0.000000,0.000000,0.000000,0.000000,0.145423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076105,0.000000,0.000000,0.075834,0.000000,0.000000,0.076351,0.000000,0.569804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.269596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.587704,0.887132,0.000000,0.000000,0.000000,0.000000,0.637798,0.000000,0.000000,0.000000,0.000000,0.128848,0.000000,0.733204,0.000000,0.140194,0.607102,0.000000,0.000000,0.000000,0.000000,0.000000,0.140594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.810756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168596,0.000000,0.795454,0.000000,0.000000,0.000000,0.000000,0.133144,0.000000,0.000000,0.000000,0.000000,0.000000,0.117843,0.000000,0.000000,0.000000,0.000000,0.000000,0.857026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.092230,0.000000,0.000000,0.000000,0.000000,0.071838,0.000000,0.000000,0.055891,0.000000,0.000000,0.000000,0.000000,0.000000,0.607383,0.000000,0.000000,0.000000,0.495885,0.000000,0.000000,0.000000,0.515756,0.310258,0.000000,0.068638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002501,0.000000,0.000000,0.068607,0.000000,0.000000,0.000000,0.000000,0.000000,0.294497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240654,0.304532,0.000000,0.023290,0.000000,0.184226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.307512,0.000000,0.000000,0.000000,0.253497,0.000000,0.611994,0.000000,0.000000,0.289532,0.140581,0.000000,0.000000,0.000000,0.000000,0.291826,0.000000,0.000000,0.000000,0.111300,0.463606,0.000000,0.000000,0.307368,0.529618,0.000000,0.000000,0.361616,0.000000,0.246878,0.323132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434690,0.000000,0.000000,0.399994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468883,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.088326,0.000000,0.000000,0.000000,0.000000,0.038224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486581,0.000000,0.000000,0.000000,0.422004,0.000000,0.000000,0.000000,0.316600,0.255789,0.000000,0.016504,0.000000,0.000000,0.082535,0.000000,0.000000,0.000000,0.000000,0.000000,0.084729,0.000000,0.000000,0.000000,0.000000,0.000000,0.086656,0.000000,0.095724,0.000000,0.000000,0.188211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136564,0.000000,0.000000,0.000000,0.305403,0.285772,0.000000,0.022479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320680,0.199719,0.000000,0.000000,0.265159,0.000000,0.430830,0.000000,0.007220,0.338450,0.160152,0.000000,0.000000,0.000000,0.000000,0.222318,0.000000,0.000000,0.000000,0.051567,0.182525,0.000000,0.000000,0.232324,0.350197,0.000000,0.000000,0.115851,0.000000,0.190012,0.104286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122516,0.000000,0.000000,0.227691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.241878,0.000000,0.000000,0.000000,0.000000
0.000000,1.339389,0.000000,0.000000,0.000000,0.000000,0.384057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197569,0.000000,0.000000,0.000000,0.000000,0.000000,0.246578,0.000000,1.268504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.619902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805552,1.578287,0.000000,0.000000,0.000000,0.000000,0.829092,0.000000,0.000000,0.000000,0.000000,0.543304,0.000000,1.350644,0.000000,0.000000,1.049474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.440291,0.086834,1.680440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019560,0.000000,0.000000,0.238247,0.000000,0.000000,0.000000,0.000000,0.000000,1.494558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.090783,0.000000,0.000000,0.000000,0.000000,0.028861,0.000000,0.000000,0.094980,0.000000,0.000000,0.000000,0.000000,0.000000,0.560865,0.000000,0.000000,0.000000,0.454451,0.000000,0.000000,0.000000,0.502357,0.274557,0.000000,0.057236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080388,0.000000,0.000000,0.000000,0.000000,0.000000,0.291663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199470,0.296091,0.000000,0.014008,0.000000,0.201999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261738,0.000000,0.000000,0.000000,0.240742,0.000000,0.572288,0.000000,0.000000,0.255120,0.137247,0.000000,0.000000,0.000000,0.000000,0.270232,0.000000,0.000000,0.000000,0.096654,0.464205,0.000000,0.000000,0.273431,0.513446,0.000000,0.000000,0.358271,0.000000,0.218858,0.330857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.423297,0.000000,0.000000,0.388250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442520,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.111483,0.000000,0.000000,0.000000,0.000000,0.039164,0.000000,0.000000,0.057363,0.000000,0.000000,0.000000,0.009682,0.000000,0.567127,0.000000,0.000000,0.000000,0.426873,0.000000,0.000000,0.000000,0.503273,0.278018,0.000000,0.080969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008726,0.000000,0.000000,0.063736,0.000000,0.000000,0.000000,0.000000,0.000000,0.311933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214078,0.279356,0.000000,0.002141,0.000000,0.185231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266431,0.000000,0.000000,0.000000,0.239639,0.000000,0.598891,0.000000,0.000000,0.279807,0.127496,0.000000,0.000000,0.000000,0.000000,0.283010,0.000000,0.000000,0.000000,0.096272,0.472742,0.000000,0.000000,0.279588,0.524985,0.000000,0.000000,0.360963,0.000000,0.220181,0.350124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434746,0.000000,0.000000,0.398633,0.009387,0.000000,0.000000,0.000000,0.000000,0.000000,0.439772,0.000000,0.000000,0.000000,0.000000
0.000000,0.218906,0.000000,0.111351,0.000000,0.000000,0.083134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013552,0.000000,0.000000,0.147437,0.000000,0.000000,0.000000,0.091054,0.009545,0.000000,0.169944,0.202025,0.075493,0.000000,0.000000,0.000000,0.000000,0.000000,0.035834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027293,0.000000,0.000000,0.035924,0.000000,0.000000,0.000000,0.000000,0.000000,0.083965,0.000000,0.000000,0.000000,0.066630,0.287629,0.000000,0.000000,0.000000,0.000000,0.024155,0.000000,0.000000,0.089867,0.000000,0.147013,0.000000,0.367592,0.000000,0.000000,0.196622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053171,0.000000,0.000000,0.000000,0.072576,0.000000,0.077584,0.000000,0.000000,0.008526,0.011779,0.000000,0.000000,0.000000,0.000000,0.087180,0.000000,0.289172,0.000000,0.000000,0.204710,0.000000,0.000000,0.000000,0.055415,0.000000,0.000000,0.118993,0.390842,0.000000,0.122885,0.000000,0.000000,0.000000,0.000000,0.000000,0.010786,0.020415,0.000000,0.037800,0.193681,0.000000,0.000000,0.000000,0.000000,0.206719,0.000000,0.183193,0.000000,0.000000,0.000000,0.000000
0.000000,0.771968,0.000000,0.000000,0.000000,0.000000,0.300024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002047,0.000000,0.066962,0.000000,0.000000,0.000000,0.000000,0.000000,0.184603,0.000000,0.678130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447530,0.920186,0.000000,0.000000,0.000000,0.000000,0.390986,0.000000,0.000000,0.000000,0.000000,0.358701,0.000000,0.830002,0.000000,0.000000,0.582894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.839703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180119,0.063193,0.959563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036073,0.000000,0.000000,0.238149,0.000000,0.000000,0.000000,0.000000,0.000000,0.769173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.275410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078329,0.000000,0.073397,0.000000,0.000000,0.899597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.592784,0.000000,0.000000,0.000000,0.000000,0.000000,0.532600,0.000000,0.000000,0.000000,0.000000,0.000000,0.018491,0.000000,0.270583,0.000000,0.074457,0.000000,0.000000,0.000000,0.000000,0.641224,0.000000,0.000000,0.000000,0.673730,0.000000,0.701863,0.012975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.620690,0.280732,0.000000,0.165468,0.000000,0.000000,0.000000,0.934350,0.000000,0.000000,0.606485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.513861,0.000000,0.000000,0.000000,0.128087,0.000000,0.005045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.607625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.506329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
